 EMPRESA ; ID_EMPRESA ; TIPO_OPERADOR ; CANAL ; ANNO ; TRIMESTRE ; TIPO_SOLICITUD ; TEMATICA ; MECANISMO_RECEPCION ; CANTIDAD 
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2020; 4 ; SOLICITUD ; OTRA ; TELEFONO ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2020; 4 ; SOLICITUD ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2020; 4 ; SOLICITUD ; OTRA ; WEB ;7
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2020; 4 ; SOLICITUD ; OTRA ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2020; 4 ; SOLICITUD ; PLURALISMO INFORMATIVO ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;4
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; OTRA ; TELEFONO ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;6
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;5
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;4
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; SOLICITUD ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; SOLICITUD ; OTRA ; WEB ;4
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; SOLICITUD ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; SOLICITUD ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 1 ; SOLICITUD ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; OTRA ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; OTRA ; OTRA ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; ESCENAS SEXUALES ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; SOLICITUD ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; SOLICITUD ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 2 ; SOLICITUD ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; ESCENAS SEXUALES ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;5
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; SOLICITUD ; DISCRIMINACIÓN ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; SOLICITUD ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; SOLICITUD ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; SOLICITUD ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; SOLICITUD ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; SOLICITUD ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 3 ; SOLICITUD ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; OTRA ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; E-MAIL ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; QUEJA O RECLAMO ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; SOLICITUD ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2021; 4 ; SOLICITUD ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; FELICITACIÓN ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; FELICITACIÓN ; OTRA ; WEB ;5
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; OTRA ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; OTRA ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; OTRA ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; OTRA ; WEB ;7
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; PLURALISMO INFORMATIVO ; E-MAIL ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; PLURALISMO INFORMATIVO ; E-MAIL ;9
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; PLURALISMO INFORMATIVO ; PRESENCIAL ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; PETICIÓN ; PLURALISMO INFORMATIVO ; WEB ;4
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;5
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; SUGERENCIA ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; SUGERENCIA ; OTRA ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; SUGERENCIA ; OTRA ; WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 1 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; OTRA ; Otra ; PÁGINA WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; OTRA ; Programación ; PÁGINA WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; OTRA ; Programación ; PÁGINA WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;2
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; QUEJA O RECLAMO ; Programación ; PÁGINA WEB ;3
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; QUEJA O RECLAMO ; Programación ; PÁGINA WEB ;5
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; QUEJA O RECLAMO ; Programación ; PÁGINA WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; SOLICITUD ; Otra ; PÁGINA WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 3 ; SOLICITUD ; Programación ; PÁGINA WEB ;1
 ASOCIACION CANAL LOCAL DE TELEVISION DE MEDELLIN \ TELEMEDELLIN\  ;811006762; TV Sin Animo de Lucro - Local Abierta ; TELEMEDELLIN ;2022; 4 ; OTRA ; Programación ; PÁGINA WEB ;1
